year,make,model,variant,body_type,no_of_seats,build_date,compliance_date,vin,rego_no,rego_state,rego_expiry,no_of_plates,no_of_cylinders,engine_capacity,fuel_type,transmission,odometer_reading,odometer_unit,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition,features_list,bids,price,time_remaining_or_date_sold,status
2013,Subaru,Liberty,2.5i B5 CVT Wagon,Wagon,5.0,2013-02,2013-04,JF1BRMKC2DG046623,1EGF272,WA,08-08-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,4,2.5,Petrol,CVT,277623,km,Navy Blue,Black Leather,Yes,Yes,Yes,Yes,Yes,WA,https://www.grays.com/lot/0001-9061930/motor-vehicles-motor-cycles/2013-subaru-liberty-2-5i-b5-cvt-wagon,"Dents or marks on body consistent with age and kilometres.
Paint peeling bonnet, roof and boot
Engine light ON
Traction control light ON
Other Warning light ON
ABS light ON","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 30f",3.0,$209,2d 3h 6m13s,active
2014,Ford,Ranger,XL 4X2 Hi-Rider PX Turbo Diesel Automatic Extra Cab,Extra Cab,4.0,2014-07,2014-08,MNAUM1F80EW290294,1IQO563,WA,25-08-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,4,2.2,Diesel,Automatic,295813,km,White,Grey,Yes,Yes,No,No,Yes,WA,https://www.grays.com/lot/0001-9061931/motor-vehicles-motor-cycles/2014-ford-ranger-xl-4x2-hi-rider-px-turbo-diesel-automatic-extra-cab,"Dents or marks on body consistent with age and kilometres.
Paint cracked Front bumper
Medium Dent on Front left fender
Engine light ON
Engine lacks power
Traction control light ON
Back Seat Stains.
Other Warning light ON
Transmission Requires attention Strongly recommend inspection by qualified third party","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 50F",4.0,$309,2d 3h 6m6s,active
1999,Nissan,Patrol,ST (4x4) GU Turbo Diesel Manual 7 Seats Wagon,Wagon,7.0,1999-03,1999-08,JN1TDSY61A0114138,1ERA603,WA,02-09-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,6,2.8,Diesel,Manual,473131,km,Gold,Grey,No,No,Yes,Partial,Yes,WA,https://www.grays.com/lot/0001-9061932/motor-vehicles-motor-cycles/1999-nissan-patrol-st-4x4-gu-turbo-diesel-manual-7-seats-wagon,"Dents or marks on body consistent with age and kilometres.
Paint fading Various panels
Back Seat worn.
Front Seat Stains Both front seats
Medium Dent on Left front guard
Windscreen Chipped or Cracked.","Air Conditioning, CD Player, Central Locking, Driver Airbag, Electric Windows, Power Steering, Third Row Seat, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 5G",7.0,$609,2d 3h 5m52s,active
2014,Mini,Cooper,S F56 Automatic Hatchback,Hatchback,5.0,2014-06,2014-08,WMWXM720X0T931917,1EOS220,WA,13-08-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,4,2,Petrol,Automatic,146175,km,Silver,Black Leather,Yes,Yes,Yes,No,Yes,WA,https://www.grays.com/lot/0001-9061934/motor-vehicles-motor-cycles/2014-mini-cooper-s-f56-automatic-hatchback,Dents or marks on body consistent with age and kilometres.,"Air Conditioning, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 38G",57.0,"$5,550",2d 3h 5m24s,active
2014,Toyota,Camry,Altise ASV50R Automatic Sedan,Sedan,5.0,2014-02,2014-02,6T1BF3FK30X049346,no plates - plates to be removed,VIC,"Sold Unregistered, Without Plates",2.0,4,2.5,Petrol,Automatic,220467,km,White,Charcoal,Yes,No,Yes,Partial,Yes,WA,https://www.grays.com/lot/0001-9061936/motor-vehicles-motor-cycles/2014-toyota-camry-altise-asv50r-automatic-sedan,"Dents or marks on body consistent with age and kilometres.
Front Cracked bumper.
Medium Scuff on Front bumper
Medium Dent on Front driver quarter panel","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 41f",29.0,"$2,800",2d 3h 4m55s,active
2016,BMW,X5,xDrive 40e iPERFORM F15 Automatic - 8 Speed Wagon,Wagon,5.0,2016-01,2016-03,WBAKT020900E99930,1GGN115,WA,02-10-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,4,2,Petrol,Automatic - 8 Speed,172554,km,Silver,Black Leather,Yes,Yes,Yes,Yes - See Service History attached below,Yes,WA,https://www.grays.com/lot/0001-9061937/motor-vehicles-motor-cycles/2016-bmw-x5-xdrive-40e-iperform-f15-automatic-8-speed-wagon,"Dents or marks on body consistent with age and kilometres.
Seat Torn driver","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 39G",66.0,"$7,700",2d 3h 4m41s,active
2016,BMW,X5,xDrive 40e iPERFORM F15 Automatic - 8 Speed Wagon,Wagon,5.0,2016-01,2016-03,WBAKT020700E99750,1IQS312,WA,02-09-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,4,2,Petrol,Automatic - 8 Speed,134504,km,Silver,Black Leather,Yes,No,Yes,Yes - See Service History attached below,Yes,WA,https://www.grays.com/lot/0001-9061938/motor-vehicles-motor-cycles/2016-bmw-x5-xdrive-40e-iperform-f15-automatic-8-speed-wagon,"Dents or marks on body consistent with age and kilometres.
Seat Torn driver
Engine noise observed","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 40g",64.0,"$5,100",2d 3h 4m25s,active
2010,Volkswagen,Golf,GTI A6 Automatic Hatchback,Hatchback,5.0,2010-05,2010-07,WVWZZZ1KZAW417473,1HKV547,WA,04-10-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,4,2,Premium Unleaded,Automatic,172158,km,Black,Charcoal,Yes,Yes,No,Partial,Yes,WA,https://www.grays.com/lot/0001-9061939/motor-vehicles-motor-cycles/2010-volkswagen-golf-gti-a6-automatic-hatchback,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on driver door
Medium Scratch on various along passenger side
Transmission Requires attention Strongly recommend inspection by qualified third party
Engine light ON
Seat Torn driver
Windscreen Chipped or Cracked.","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Roof Rail, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 33g",8.0,$509,2d 3h 4m12s,active
2013,Hyundai,iLOAD,TQ Manual Van,Van,3.0,2013-10,2013-11,KMFWBX7RLEU602307,1HMY664,WA,24-11-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,4,2.4,Petrol,Manual,225278,km,White,Grey,Yes,No,Yes,Yes,Yes,WA,https://www.grays.com/lot/0001-9061940/motor-vehicles-motor-cycles/2013-hyundai-iload-tq-manual-van,"Dents or marks on body consistent with age and kilometres.
Engine light ON
Engine noise observed.
Front Seat worn driver","Air Conditioning, CD Player, Central Locking, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 4, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 30G",2.0,$109,2d 3h 3m54s,active
2010,Holden,Commodore,SS VE Manual Sedan,Sedan,5.0,2010-02,2010-02,6G1EK5EH8AL435677,No plates,WA,"Sold Unregistered, Without Plates",0.0,8,6,Petrol,Manual,384324,km,Green,Charcoal,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9061954/motor-vehicles-motor-cycles/2010-holden-commodore-ss-ve-manual-sedan,"Dents or marks on body consistent with age and kilometres.
Engine noise observed.
Engine Smoke visible
Engine idling rough
Engine lacks power
Paint peeling bonnet, roof and boot
Medium Scuff on both sides
rear Cracked bumper.
Medium Scuff on rear passenger tyre fender","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 4, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 19c",31.0,"$3,400",2d 3h 3m12s,active
2011,Volkswagen,Golf,90TSI Trendline A6 Automatic Hatchback,Hatchback,5.0,2011-02,2011-04,WVWZZZ1KZBP124669,1DSR111,WA,13-09-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,4,1.4,Premium Unleaded,Automatic,182083,km,Silver,Charcoal,Yes,Yes,Yes,Partial,Yes,WA,https://www.grays.com/lot/0001-9061957/motor-vehicles-motor-cycles/2011-volkswagen-golf-90tsi-trendline-a6-automatic-hatchback,"Other Warning light ON
Coolant Leak
Oil cap not correct for vehicle
Oil leak top of engine causign smoke once warm
Front Seat worn driver
Hood Lining Sagging
Medium Dent on various panels","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Roof Rail, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 15E",11.0,$809,2d 3h 2m41s,active
2007,Mazda,CX-7,Luxury (4x4) Automatic Wagon,Wagon,5.0,2007-09,2007-10,JM0ER103180108405,1DOC395,WA,31-07-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,4,2.3,Petrol,Automatic,219649,km,Grey,Black Leather,Yes,No,Yes,Yes,YES,WA,https://www.grays.com/lot/0001-9061959/motor-vehicles-motor-cycles/2007-mazda-cx-7-luxury-4x4-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Engine noise observed.
Engine idling rough and does not stay running
Engine light ON
Vehicle does not drive.
Seat Torn driver.
Traction Control light on and needs attention
Inspection highly recommended by qualified third party
Tilt tray needed for collection
Engine smoke visable","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 14C",2.0,$109,2d 3h 2m27s,active
2014,Hyundai,Veloster,SR TURBO FS Automatic Coupe,Coupe,4.0,2014-04,2015-03,KMHTC61EMEU213973,1IMH008,WA,25-09-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,4,1.6,Petrol,Automatic,83005,km,Grey,Black Leather,Yes,No,Yes,Yes,Yes,WA,https://www.grays.com/lot/0001-9061960/motor-vehicles-motor-cycles/2014-hyundai-veloster-sr-turbo-fs-automatic-coupe,"Engine Smoke visible
Engine idling rough
Engine lacks power
Dents or marks on body consistent with age and kilometres.
Front Seat Marks Both front seats
Back Seat Marks.
Engine light ON","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 30D",24.0,"$3,900",2d 3h 2m12s,active
2007,BMW,3,23i E90 Automatic Sedan,Sedan,5.0,Unable to locate,2007-03,WBAVB56080NK85616,1CMU697,WA,22-07-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,6,2.5,Petrol,Automatic,262312,km,Red,Black Leather,Yes,Yes,Yes,No,Yes,WA,https://www.grays.com/lot/0001-9061961/motor-vehicles-motor-cycles/2007-bmw-3-23i-e90-automatic-sedan,"Dents or marks on body consistent with age and kilometres.
Engine idling rough
Engine Smoke visible
Paint peeling rear wing
Seat Torn driver","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, Power Steering, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 27c",3.0,$209,2d 3h 1m57s,active
2013,Mazda,BT-50,4X2 XT Turbo Diesel Automatic Dual Cab,Dual Cab,5.0,2013-10,2013-11,MM0UP0YF100196036,1ELI137,WA,29-08-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,5,3.2,Diesel,Automatic,184612,km,White,Charcoal,Yes,Yes,Yes,Partial,Yes,WA,https://www.grays.com/lot/0001-9061962/motor-vehicles-motor-cycles/2013-mazda-bt-50-4x2-xt-turbo-diesel-automatic-dual-cab,"Dents or marks on body consistent with age and kilometres.
front Cracked bumper.
Front Seat worn driver","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 26f",36.0,"$3,455",2d 3h 1m44s,active
2012,Mazda,BT-50,4X2 XTR Turbo Diesel Automatic Dual Cab,Dual Cab,5.0,2012-02,2012-03,MM0UP0YF100109929,1INP198,WA,26-07-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,5,3.2,Diesel,Automatic,303818,km,Grey,Grey,Yes,No,Yes,Yes,Yes,WA,https://www.grays.com/lot/0001-9061963/motor-vehicles-motor-cycles/2012-mazda-bt-50-4x2-xtr-turbo-diesel-automatic-dual-cab,"Dents or marks on body consistent with age and kilometres.
Corrosion visible Various Panels
Paint fading Various Panels
Front Seat worn driver","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 47C",37.0,"$4,100",2d 3h 1m34s,active
2011,Nissan,Navara,ST (4x4) D40 Turbo Diesel Manual Dual Cab,Dual Cab Chassis,5.0,2011-11,2012-02,VSKCVND40A0453833,no plates,WA,"Sold Unregistered, Without Plates",0.0,4,2.5,Diesel,Manual,351773,km,White,Grey,Yes,Yes,No,No,Yes,WA,https://www.grays.com/lot/0001-9061964/motor-vehicles-motor-cycles/2011-nissan-navara-st-4x4-d40-turbo-diesel-manual-dual-cab,"Dents or marks on body consistent with age and kilometres.
Front Seat worn Front","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Power Steering, Crash Test Star Rating 3, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 3C",5.0,$309,2d 3h 1m26s,active
2016,Jaguar,F-PACE,20d PRESTIGE Turbo Diesel Automatic - 8 Speed Wagon,Wagon,5.0,2016-11,2017-02,SADCA2AN5HA488338,1IPJ738,WA,09-04-2026 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,4,2,Diesel,Automatic - 8 Speed,158033,km,Dark Grey,Black Leather,Yes,Yes,Yes,No,Yes,WA,https://www.grays.com/lot/0001-9061969/motor-vehicles-motor-cycles/2016-jaguar-f-pace-20d-prestige-turbo-diesel-automatic-8-speed-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Scuff on Rear corner, drivers side
Other Warning light ON","Air Conditioning, Bluetooth Capability, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 49G",71.0,"$6,999",2d 3h 0m31s,active
2013,Jeep,Grand,Cherokee Laredo (4x4) WK Turbo Diesel Automatic Wagon,Wagon,5.0,Unable to locate,2013-03,1C4RJFEM6DC624781,1GLM042,WA,01-08-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,6,3,Diesel,Automatic,336812,km,White,Charcoal,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9061970/motor-vehicles-motor-cycles/2013-jeep-grand-cherokee-laredo-4x4-wk-turbo-diesel-automatic-wagon,"Engine light ON
Dents or marks on body consistent with age and kilometres.","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Reversing Camera, Roof Rail, Crash Test Star Rating 4, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 44c",25.0,"$2,300",2d 3h 0m20s,active
2013,Holden,Captiva,5 LTZ 2WD CG II Automatic Wagon,Wagon,5.0,2013-05,2013-07,KL3DA26UJDB054568,1GBS657,WA,09-09-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,4,2.4,Petrol,Automatic,194558,km,White,Black Leather,Yes,Yes,Yes,Partial,Yes,WA,https://www.grays.com/lot/0001-9061971/motor-vehicles-motor-cycles/2013-holden-captiva-5-ltz-2wd-cg-ii-automatic-wagon,"Engine light ON
Dents or marks on body consistent with age and kilometres.
Engine noise observed.
Engine idling rough
Damaged RH taillight","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, Power Steering, Roof Rail, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 45c",3.0,$209,2d 3h 0m6s,active
2012,Volkswagen,Tiguan,155 TSI (4x4) 5N Automatic Wagon,Wagon,5.0,2012-10,2013-01,WVGZZZ5NZDW043184,1GPR282,WA,13-10-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,4,2,Petrol,Automatic,154701,km,White,Cream Leather,Yes,No,Yes,Yes,Yes,WA,https://www.grays.com/lot/0001-9061972/motor-vehicles-motor-cycles/2012-volkswagen-tiguan-155-tsi-4x4-5n-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Scuff on rear driver side
Seat Torn Driver","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Park Distance Control Rear, Power Steering, Roof Rail, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 45g",62.0,"$4,600",2d 2h 59m56s,active
2008,Ford,Transit,LWB RWD HIGH ROOF VM Turbo Diesel Manual Van,Van,3.0,Unable to locate,2008-06,WF0XXXTTFX8G72430,1DCP736,WA,13-07-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,4,2.4,Diesel,Manual,262530,km,White,Grey,Yes,Yes,Yes,Yes,Yes,WA,https://www.grays.com/lot/0001-9061973/motor-vehicles-motor-cycles/2008-ford-transit-lwb-rwd-high-roof-vm-turbo-diesel-manual-van,"Left sliding door and rear door Door not Working
Seat Torn Driver’s
Front Seat worn Driver’s
Glovebox Marks
Dents or marks on body consistent with age and kilometres.
Front Cracked bumper.
Medium Scuff on Various panels
Paint fading Various panels
Large Dent on Front left quarter
Medium Dent on Various panels","Air Conditioning, CD Player, Central Locking, Driver Airbag, Electric Windows, Power Steering, Crash Test Star Rating 3, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 25D",10.0,"$2,000",2d 2h 59m48s,active
2013,Hyundai,i30,Active GD Automatic Hatchback,Hatchback,5.0,2013-06,2013-08,KMHD251EMDU127415,1EHT401,WA,31-08-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,4,1.8,Petrol,Automatic,96847,km,White,Charcoal,Yes,Yes,No,No,Yes,WA,https://www.grays.com/lot/0001-9061975/motor-vehicles-motor-cycles/2013-hyundai-i30-active-gd-automatic-hatchback,"Dents or marks on body consistent with age and kilometres.
Paint peeling Door handles
Airbag light ON","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 40B",9.0,$809,3d 2h 59m42s,active
2009,Holden,Cruze,CD JG Automatic Sedan,Sedan,5.0,Unable to locate,2009-07,KL3JA695JAK517050,no plates,WA,"Sold Unregistered, Without Plates",0.0,4,1.8,Petrol,Automatic,120922,km,Dark Grey,Charcoal,Yes,No,No,No,No,WA,https://www.grays.com/lot/0001-9061981/motor-vehicles-motor-cycles/2009-holden-cruze-cd-jg-automatic-sedan,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on rear driver side fender","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: tb10, VI090525143516161",9.0,$450,1d 3h 29m36s,active
2016,Audi,A1,1.0 TFSI 8X Automatic Hatchback,Hatchback,5.0,2016-03,2016-05,WAUZZZ8X3GB093126,no plates,WA,"Sold Unregistered, Without Plates",0.0,3,1,Petrol,Automatic,81151,km,Dark Blue,Charcoal,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9061982/motor-vehicles-motor-cycles/2016-audi-a1-1-0-tfsi-8x-automatic-hatchback,"Dents or marks on body consistent with age and kilometres.
Medium Dent on Rear bumper
Large Dent on Passenger door
Medium Scuff on Front and rear bumper","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: Tb11, VI160525131913959",31.0,"$3,600",1d 3h 29m32s,active
2010,Holden,Calais,VE Automatic Sedan,Sedan,5.0,2010-09,2010-09,6G1EX5EV6BL501653,no plates,WA,"Sold Unregistered, Without Plates",0.0,6,3.6,Petrol,Automatic,242160,km,Silver,Black Leather,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9061983/motor-vehicles-motor-cycles/2010-holden-calais-ve-automatic-sedan,"Seat Torn driver
Door card Damaged.
Dents or marks on body consistent with age and kilometres.","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: Tb14, VI110525232417423",9.0,$700,1d 3h 29m27s,active
2010,Volkswagen,Tiguan,125 TSI 5N Automatic Wagon,Wagon,5.0,2010-01,2010-03,WVGZZZ5NZAW066896,No plates,WA,"Sold Unregistered, Without Plates",0.0,4,2,Petrol,Automatic,185273,km,Grey,Grey,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9061984/motor-vehicles-motor-cycles/2010-volkswagen-tiguan-125-tsi-5n-automatic-wagon,"Engine noise observed.
Dents or marks on body consistent with age and kilometres.
Paint fading Right mirror
Medium Scuff on Various panels","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Roof Rail, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: TB13, VI180525214019526",10.0,$600,1d 3h 29m19s,active
2008,Holden,Commodore,SV6 VE Automatic Sedan,Sedan,5.0,2008-01,2008-01,6G1EK54788L134717,No plates,WA,"Sold Unregistered, Without Plates",0.0,6,3.6,Petrol,Automatic,0,km,Red,Red,No,No,No,No,No,WA,https://www.grays.com/lot/0001-9061985/motor-vehicles-motor-cycles/2008-holden-commodore-sv6-ve-automatic-sedan,"Front Seat Stains Driver and passenger
Door card Damaged.
Dents or marks on body consistent with age and kilometres.
Medium Dent on Rear drivers panel
Front bumper Cracked bumper.","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 4, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: Tb0, VI020225200016961",7.0,$350,1d 3h 29m13s,active
2006,Hyundai,Tucson,City Automatic Wagon,Wagon,5.0,2006-05,2006-06,KMHJN81BR6U468272,No plates,WA,"Sold Unregistered, Without Plates",0.0,4,2,Petrol,Automatic,264271,km,Black,Grey,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9061986/motor-vehicles-motor-cycles/2006-hyundai-tucson-city-automatic-wagon,"Airbag light ON
Seat Torn Driver’s
Glovebox Marks
Front Seat worn Driver’s
Dents or marks on body consistent with age and kilometres.
Medium Scuff on Various panels
Paint fading Mirrors and roof racks
Medium Scratch on Various panels
Engine overheating, tow advisable.","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Roof Rail, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: TB20, VI180525152911407",9.0,$410,1d 3h 29m5s,active
2008,Holden,Calais,VE Automatic Sedan,Sedan,5.0,2008-06,Unable to locate,6G1EX55739L195622,1HVV512,WA,"Sold Unregistered, Without Plates",0.0,6,3.6,Petrol,Automatic,170852,km,White,Black,Yes,No,No,No,No,WA,https://www.grays.com/lot/0001-9061989/motor-vehicles-motor-cycles/2008-holden-calais-ve-automatic-sedan,"Dents or marks on body consistent with age and kilometres.
Flat Battery. Jump start or towing required
Hood Lining Sagging
Front Seat Stains Both
Engine light ON","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 4, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: TB31 GV339436, VI121224001014637",7.0,$500,1d 3h 28m58s,active
2006,Subaru,Impreza,2.0i (AWD) G2 Automatic Hatchback (WOVR - Inspected),Hatchback,5.0,2006-05,2006-08,JF1GG9KR56G031284,no plates,WA,"Sold Unregistered, Without Plates",0.0,4,2,Petrol,Automatic,245268,km,Red,Grey,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9061991/motor-vehicles-motor-cycles/2006-subaru-impreza-2-0i-awd-g2-automatic-hatchback-wovr-inspected,"Dents or marks on body consistent with age and kilometres.
Paint peeling Various Panels","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Power Steering, Roof Rail, Crash Test Star Rating 4, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: TB14, VI190425000111394",9.0,$509,1d 3h 28m53s,active
